"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"05/08/2016","22,302.5","22,260.0","22,307.5","22,260.0","","0.03%"
"04/08/2016","22,295.0","22,299.0","22,335.0","22,260.0","","0.08%"
"03/08/2016","22,277.0","22,260.0","22,345.0","22,234.0","","-0.14%"
"02/08/2016","22,308.0","22,298.0","22,330.0","22,212.0","","0.08%"
"01/08/2016","22,290.5","22,260.0","22,337.5","22,253.0","","-0.04%"
"29/07/2016","22,299.5","22,300.0","22,326.5","22,273.0","","0.02%"
"28/07/2016","22,296.0","22,298.0","22,318.0","22,270.0","","-0.04%"
"27/07/2016","22,305.0","22,300.0","22,307.0","22,270.0","","0.02%"
"26/07/2016","22,300.0","22,301.0","22,327.0","22,278.0","","0.01%"
"25/07/2016","22,297.0","22,304.0","22,324.0","22,278.0","","0.01%"
"22/07/2016","22,295.0","22,298.0","22,317.0","22,278.0","","-0.01%"
"21/07/2016","22,297.0","22,304.5","22,321.5","22,270.0","","0.03%"
"20/07/2016","22,291.0","22,302.0","22,348.0","22,248.0","","-0.04%"
"19/07/2016","22,300.0","22,301.0","22,332.0","22,270.0","","0.04%"
"18/07/2016","22,292.0","22,295.0","22,316.0","22,270.0","","-0.10%"
"15/07/2016","22,314.0","22,300.0","22,338.0","22,238.0","","0.08%"
"14/07/2016","22,297.0","22,301.0","22,322.0","22,277.0","","0.01%"
"13/07/2016","22,294.0","22,298.0","22,337.0","22,279.0","","0.00%"
"12/07/2016","22,295.0","22,298.0","22,342.0","22,254.0","","0.00%"
"11/07/2016","22,294.5","22,298.0","22,322.5","22,273.0","","0.02%"
"08/07/2016","22,290.5","22,299.0","22,315.5","22,275.0","","-0.15%"
"07/07/2016","22,323.0","22,301.0","22,349.0","22,278.0","","0.00%"
"06/07/2016","22,324.0","22,281.0","22,351.0","22,278.0","","0.08%"
"05/07/2016","22,306.5","22,300.0","22,307.5","22,300.0","","0.00%"
"04/07/2016","22,307.5","22,305.0","22,308.5","22,300.0","","-0.07%"
"01/07/2016","22,322.5","22,303.0","22,348.5","22,281.0","","0.00%"
"30/06/2016","22,322.5","22,303.0","22,351.5","22,258.0","","0.07%"
"29/06/2016","22,307.0","22,310.0","22,363.0","22,258.0","","0.08%"
"28/06/2016","22,290.0","22,315.0","22,371.0","22,265.0","","-0.24%"
"27/06/2016","22,344.5","22,301.0","22,379.5","22,259.0","","0.06%"
"24/06/2016","22,331.0","22,301.0","22,374.0","22,259.0","","0.16%"
"23/06/2016","22,295.5","22,300.0","22,321.5","22,270.0","","0.00%"
"22/06/2016","22,295.5","22,297.0","22,339.5","22,257.0","","-0.48%"
"21/06/2016","22,404.0","22,290.0","22,426.0","22,270.0","","0.00%"
"20/06/2016","22,404.0","22,299.0","22,452.0","22,290.0","","0.00%"
"17/06/2016","22,404.0","22,300.0","22,426.0","22,270.0","","0.45%"
"16/06/2016","22,303.0","22,300.0","22,356.0","22,262.0","","-0.45%"
"15/06/2016","22,404.0","22,317.0","22,426.0","22,280.0","","-0.04%"
"14/06/2016","22,414.0","22,305.0","22,458.0","22,270.0","","0.00%"
"13/06/2016","22,414.0","22,320.0","22,458.0","22,290.0","","0.35%"
"10/06/2016","22,335.0","22,300.0","22,360.0","22,300.0","","0.00%"
"09/06/2016","22,335.0","22,355.0","22,394.0","22,296.0","","-0.03%"
"08/06/2016","22,342.0","22,296.0","22,389.0","22,288.0","","-0.04%"
"07/06/2016","22,350.0","22,395.0","22,427.0","22,310.0","","-0.29%"
"06/06/2016","22,416.0","22,365.0","22,533.0","22,320.0","","-0.08%"
"03/06/2016","22,434.0","22,437.0","22,483.0","22,364.0","","0.06%"
"02/06/2016","22,420.0","22,450.0","22,521.0","22,364.0","","-0.12%"
"01/06/2016","22,446.5","22,426.0","22,475.5","22,390.0","","0.29%"
"31/05/2016","22,382.0","22,360.0","22,411.0","22,360.0","","-0.15%"
"30/05/2016","22,416.5","22,400.0","22,431.5","22,388.0","","0.15%"
"27/05/2016","22,383.0","22,350.0","22,405.0","22,350.0","","0.06%"
"26/05/2016","22,370.0","22,350.0","22,394.0","22,309.0","","0.17%"
"25/05/2016","22,332.5","22,340.0","22,380.5","22,306.0","","0.04%"
"24/05/2016","22,322.5","22,320.0","22,344.5","22,276.0","","0.10%"
"23/05/2016","22,301.0","22,316.0","22,345.0","22,276.0","","-0.07%"
"20/05/2016","22,317.5","22,315.0","22,319.5","22,313.0","","0.02%"
"19/05/2016","22,314.0","22,305.0","22,316.0","22,305.0","","0.19%"
"18/05/2016","22,272.0","22,305.0","22,350.0","22,234.0","","-0.09%"
"17/05/2016","22,291.0","22,305.0","22,320.0","22,270.0","","0.09%"
"16/05/2016","22,271.0","22,315.0","22,367.0","22,234.0","","-0.21%"
"13/05/2016","22,317.5","22,252.0","22,325.5","22,252.0","","0.03%"
"12/05/2016","22,310.0","22,293.0","22,324.0","22,260.0","","0.15%"
"11/05/2016","22,276.5","22,295.0","22,322.5","22,252.0","","-0.03%"
"10/05/2016","22,284.0","22,294.0","22,311.0","22,241.0","","0.02%"
"09/05/2016","22,280.5","22,285.0","22,324.5","22,241.0","","0.04%"
"06/05/2016","22,272.5","22,293.0","22,324.5","22,241.0","","-0.08%"
"05/05/2016","22,289.5","22,285.0","22,351.5","22,228.0","","0.00%"
"04/05/2016","22,289.5","22,285.0","22,355.5","22,228.0","","0.00%"
"03/05/2016","22,289.5","22,222.0","22,304.5","22,222.0","","0.05%"
"02/05/2016","22,279.0","22,285.0","22,342.0","22,222.0","","-0.04%"
"29/04/2016","22,288.0","22,285.0","22,344.0","22,244.0","","-0.02%"
"28/04/2016","22,292.5","22,293.0","22,314.5","22,266.0","","0.11%"
"27/04/2016","22,269.0","22,297.0","22,327.0","22,244.0","","-0.05%"
"26/04/2016","22,280.0","22,303.0","22,329.0","22,254.0","","-0.06%"
"25/04/2016","22,292.5","22,290.0","22,316.5","22,266.0","","0.06%"
"22/04/2016","22,279.0","22,288.0","22,306.0","22,260.0","","-0.23%"
"21/04/2016","22,330.0","22,287.0","22,352.0","22,266.0","","-0.02%"
"20/04/2016","22,333.5","22,294.0","22,357.5","22,260.0","","0.00%"
"19/04/2016","22,334.0","22,300.0","22,371.0","22,260.0","","-0.02%"
"18/04/2016","22,338.0","22,282.0","22,344.0","22,282.0","","0.00%"
"15/04/2016","22,339.0","22,290.0","22,383.0","22,270.0","","0.00%"
"14/04/2016","22,340.0","22,320.0","22,378.0","22,250.0","","0.03%"
"13/04/2016","22,333.0","22,260.0","22,365.0","22,260.0","","0.08%"
"12/04/2016","22,315.0","22,255.0","22,382.0","22,228.0","","0.09%"
"11/04/2016","22,295.0","22,290.0","22,301.0","22,285.0","","0.00%"
"08/04/2016","22,294.5","22,288.5","22,295.5","22,285.0","","0.00%"
"07/04/2016","22,295.0","22,265.0","22,340.0","22,260.0","","-0.02%"
"06/04/2016","22,300.0","22,294.0","22,329.5","22,265.0","","-0.14%"
"05/04/2016","22,331.0","22,260.0","22,362.0","22,260.0","","0.00%"
"04/04/2016","22,330.5","22,260.0","22,362.5","22,260.0","","0.01%"
"01/04/2016","22,329.0","22,291.0","22,358.0","22,272.0","","0.02%"
"31/03/2016","22,325.0","22,288.0","22,362.0","22,264.0","","0.27%"
"30/03/2016","22,264.5","22,296.0","22,337.5","22,228.0","","-0.34%"
"29/03/2016","22,341.5","22,308.0","22,385.5","22,300.0","","0.00%"
"28/03/2016","22,341.5","22,301.0","22,385.5","22,290.0","","0.17%"
"25/03/2016","22,302.5","22,300.0","22,342.5","22,300.0","","-0.22%"
"24/03/2016","22,351.5","22,345.0","22,398.5","22,250.0","","-0.05%"
"23/03/2016","22,362.5","22,360.0","22,392.5","22,270.0","","0.28%"
"22/03/2016","22,300.0","22,294.5","22,315.0","22,289.0","","0.06%"
"21/03/2016","22,287.0","22,291.0","22,314.0","22,268.0","","-0.07%"
"18/03/2016","22,303.0","22,289.0","22,325.0","22,238.0","","0.14%"
"17/03/2016","22,272.5","22,290.0","22,318.5","22,247.0","","-0.10%"
"16/03/2016","22,295.0","22,294.0","22,299.0","22,290.0","","0.04%"
"15/03/2016","22,287.0","22,295.0","22,301.0","22,282.0","","-0.04%"
"14/03/2016","22,295.5","22,289.0","22,323.5","22,219.0","","0.06%"
"11/03/2016","22,281.5","22,289.0","22,333.5","22,219.0","","0.05%"
"10/03/2016","22,270.0","22,295.0","22,346.0","22,219.0","","-0.10%"
"09/03/2016","22,291.5","22,360.0","22,378.5","22,273.0","","0.01%"
"08/03/2016","22,290.0","22,300.0","22,314.0","22,276.0","","-0.26%"
"07/03/2016","22,348.0","22,288.0","22,389.0","22,272.0","","0.32%"
"04/03/2016","22,277.5","22,290.0","22,373.5","22,219.0","","-0.11%"
"03/03/2016","22,302.0","22,295.0","22,332.0","22,248.0","","-0.06%"
"02/03/2016","22,315.0","22,310.0","22,319.0","22,270.0","","0.06%"
"01/03/2016","22,302.0","22,270.0","22,304.0","22,270.0","","-0.22%"
"29/02/2016","22,351.5","22,374.0","22,448.5","22,265.0","","0.15%"
"26/02/2016","22,317.5","22,320.0","22,344.5","22,214.0","","-0.19%"
"25/02/2016","22,360.5","22,310.0","22,372.5","22,301.0","","-0.11%"
"24/02/2016","22,385.0","22,375.0","22,412.0","22,313.0","","0.04%"
"23/02/2016","22,375.5","22,338.0","22,419.5","22,308.0","","-0.01%"
"22/02/2016","22,377.0","22,357.0","22,403.0","22,316.0","","0.13%"
"19/02/2016","22,348.5","22,350.0","22,388.5","22,288.0","","-0.03%"
"18/02/2016","22,355.0","22,360.0","22,414.0","22,316.0","","-0.15%"
"17/02/2016","22,388.5","22,370.0","22,435.5","22,356.0","","-0.02%"
"16/02/2016","22,392.0","22,370.0","22,415.0","22,348.0","","0.10%"
"15/02/2016","22,370.0","22,315.0","22,400.0","22,315.0","","0.28%"
"12/02/2016","22,308.0","22,236.0","22,330.0","22,236.0","","0.14%"
"11/02/2016","22,276.0","22,236.0","22,298.0","22,214.0","","0.00%"
"10/02/2016","22,277.0","22,236.0","22,299.0","22,214.0","","0.05%"
"09/02/2016","22,266.0","22,236.0","22,310.0","22,192.0","","-0.04%"
"08/02/2016","22,276.0","22,236.0","22,298.0","22,214.0","","-0.04%"
"05/02/2016","22,286.0","22,288.0","22,365.0","22,236.0","","-0.01%"
"04/02/2016","22,288.5","22,288.0","22,295.5","22,280.0","","0.05%"
"03/02/2016","22,276.5","22,293.0","22,352.5","22,219.0","","-0.04%"
"02/02/2016","22,285.5","22,213.0","22,312.5","22,210.0","","0.07%"
"01/02/2016","22,271.0","22,195.0","22,315.0","22,195.0","","0.13%"
"29/01/2016","22,241.0","22,231.0","22,274.0","22,198.0","","0.05%"
"28/01/2016","22,230.0","22,255.0","22,354.0","22,171.0","","-0.29%"
"27/01/2016","22,295.0","22,300.0","22,352.0","22,268.0","","-0.17%"
"26/01/2016","22,333.5","22,333.0","22,415.5","22,258.0","","-0.10%"
"25/01/2016","22,355.0","22,429.0","22,514.0","22,314.0","","-0.45%"
"22/01/2016","22,455.0","22,375.0","22,499.0","22,360.0","","0.29%"
"21/01/2016","22,391.0","22,393.0","22,491.0","22,336.0","","-0.29%"
"20/01/2016","22,457.0","22,420.0","22,497.0","22,396.0","","0.01%"
"19/01/2016","22,455.0","22,420.0","22,499.0","22,392.0","","0.25%"
"18/01/2016","22,400.0","22,429.0","22,470.0","22,350.0","","-0.07%"
"15/01/2016","22,416.5","22,436.0","22,446.5","22,400.0","","-0.09%"
"14/01/2016","22,437.5","22,415.0","22,474.5","22,400.0","","0.14%"
"13/01/2016","22,406.5","22,428.0","22,449.5","22,380.0","","-0.10%"
"12/01/2016","22,429.5","22,435.0","22,451.5","22,370.0","","-0.10%"
"11/01/2016","22,453.0","22,474.0","22,535.0","22,384.0","","-0.05%"
"08/01/2016","22,465.0","22,474.0","22,513.0","22,426.0","","-0.04%"
"07/01/2016","22,475.0","22,490.0","22,545.0","22,406.0","","0.03%"
"06/01/2016","22,467.5","22,470.0","22,507.5","22,460.0","","-0.08%"
"05/01/2016","22,485.0","22,500.0","22,529.0","22,406.0","","0.00%"
"04/01/2016","22,485.0","22,485.0","22,564.0","22,406.0","","0.00%"
"01/01/2016","22,485.0","22,480.0","22,485.0","22,480.0","","0.00%"
"31/12/2015","22,485.0","22,461.0","22,505.0","22,460.0","","0.18%"
"30/12/2015","22,445.0","22,460.0","22,584.0","22,406.0","","-0.16%"
"29/12/2015","22,480.0","22,480.0","22,497.0","22,450.0","","-0.23%"
"28/12/2015","22,532.0","22,475.0","22,532.0","22,450.0","","-0.05%"
"25/12/2015","22,543.5","22,540.0","22,548.5","22,527.0","","0.05%"
"24/12/2015","22,532.0","22,435.0","22,561.0","22,435.0","","0.00%"
"23/12/2015","22,532.0","22,545.0","22,561.0","22,517.0","","-0.06%"
"22/12/2015","22,546.5","22,545.0","22,546.5","22,540.0","","0.00%"
"21/12/2015","22,546.0","22,540.0","22,547.0","22,517.0","","0.10%"
"18/12/2015","22,523.5","22,530.0","22,572.5","22,496.0","","-0.01%"
"17/12/2015","22,525.0","22,542.0","22,572.0","22,499.0","","-0.03%"
"16/12/2015","22,532.0","22,540.0","22,561.0","22,517.0","","-0.03%"
"15/12/2015","22,538.5","22,540.0","22,568.5","22,530.0","","0.07%"
"14/12/2015","22,522.5","22,483.0","22,567.5","22,483.0","","0.10%"
"11/12/2015","22,500.0","22,485.0","22,500.0","22,475.0","","0.09%"
"10/12/2015","22,480.0","22,480.0","22,497.0","22,470.0","","0.00%"
"09/12/2015","22,480.0","22,470.0","22,494.0","22,435.0","","0.04%"
"08/12/2015","22,470.0","22,469.0","22,483.0","22,450.0","","-0.07%"
"07/12/2015","22,485.0","22,477.0","22,487.0","22,450.0","","0.02%"
"04/12/2015","22,480.0","22,487.0","22,497.0","22,450.0","","-0.03%"
"03/12/2015","22,487.5","22,485.0","22,502.5","22,465.0","","-0.04%"
"02/12/2015","22,497.5","22,499.0","22,502.5","22,485.0","","0.03%"
"01/12/2015","22,490.0","22,500.0","22,502.0","22,475.0","","-0.07%"
"30/11/2015","22,505.0","22,487.0","22,540.0","22,460.0","","0.09%"
"27/11/2015","22,485.0","22,485.0","22,500.0","22,475.0","","-0.02%"
"26/11/2015","22,490.0","22,480.0","22,510.0","22,450.0","","-0.07%"
"25/11/2015","22,505.0","22,512.0","22,552.0","22,467.0","","0.00%"
"24/11/2015","22,505.0","22,488.0","22,530.0","22,450.0","","0.08%"
"23/11/2015","22,487.5","22,416.0","22,492.5","22,416.0","","0.07%"
"20/11/2015","22,472.5","22,468.0","22,481.5","22,430.0","","0.00%"
"19/11/2015","22,472.5","22,472.0","22,474.5","22,430.0","","0.03%"
"18/11/2015","22,465.0","22,465.0","22,507.0","22,430.0","","-0.06%"
"17/11/2015","22,477.5","22,470.0","22,479.5","22,440.0","","0.14%"
"16/11/2015","22,445.0","22,416.0","22,459.0","22,415.0","","0.12%"
"13/11/2015","22,417.5","22,415.0","22,418.5","22,370.0","","0.07%"
"12/11/2015","22,402.5","22,395.0","22,409.5","22,370.0","","0.06%"
"11/11/2015","22,390.0","22,400.0","22,419.0","22,370.0","","-0.07%"
"10/11/2015","22,405.0","22,415.0","22,430.0","22,390.0","","-0.10%"
"09/11/2015","22,427.5","22,339.0","22,427.5","22,339.0","","0.28%"
"06/11/2015","22,364.0","22,342.0","22,364.0","22,320.0","","0.06%"
"05/11/2015","22,351.5","22,324.0","22,362.5","22,313.0","","0.00%"
"04/11/2015","22,351.0","22,325.0","22,364.0","22,305.0","","0.00%"
"03/11/2015","22,351.0","22,340.0","22,375.0","22,293.0","","0.05%"
"02/11/2015","22,340.0","22,315.0","22,359.0","22,280.0","","0.02%"
"30/10/2015","22,335.5","22,315.0","22,346.5","22,280.0","","0.00%"
"29/10/2015","22,335.5","22,330.0","22,352.5","22,290.0","","0.02%"
"28/10/2015","22,331.0","22,290.0","22,342.0","22,280.0","","0.00%"
"27/10/2015","22,332.0","22,310.0","22,351.0","22,290.0","","-0.04%"
"26/10/2015","22,340.0","22,313.0","22,426.0","22,290.0","","-0.25%"
"23/10/2015","22,395.0","22,302.0","22,399.0","22,260.0","","0.49%"
"22/10/2015","22,285.0","22,295.0","22,309.0","22,270.0","","-0.49%"
"21/10/2015","22,395.0","22,296.0","22,399.0","22,280.0","","0.00%"
"20/10/2015","22,395.0","22,320.0","22,401.0","22,290.0","","0.00%"
"19/10/2015","22,395.0","22,275.0","22,397.0","22,270.0","","0.51%"
"16/10/2015","22,281.0","22,320.0","22,365.0","22,236.0","","-0.51%"
"15/10/2015","22,395.0","22,388.0","22,399.0","22,300.0","","0.00%"
"14/10/2015","22,395.0","22,395.0","22,415.0","22,370.0","","-0.07%"
"13/10/2015","22,410.0","22,395.0","22,426.0","22,380.0","","0.25%"
"12/10/2015","22,355.0","22,100.0","22,390.0","22,100.0","","0.52%"
"09/10/2015","22,238.5","22,160.0","22,250.5","22,100.0","","0.10%"
"08/10/2015","22,216.0","22,305.0","22,452.0","22,174.0","","-1.35%"
"07/10/2015","22,519.0","22,418.0","22,523.0","22,390.0","","0.00%"
"06/10/2015","22,519.0","22,471.0","22,522.0","22,430.0","","0.19%"
"05/10/2015","22,477.0","22,477.0","22,483.0","22,450.0","","0.00%"
"02/10/2015","22,477.5","22,471.0","22,485.5","22,450.0","","-0.18%"
"01/10/2015","22,519.0","22,475.0","22,524.0","22,450.0","","0.00%"
"30/09/2015","22,519.0","22,482.0","22,530.0","22,450.0","","0.01%"
"29/09/2015","22,517.5","22,495.0","22,548.5","22,449.0","","-0.03%"
"28/09/2015","22,524.0","22,489.0","22,540.0","22,440.0","","0.02%"
"25/09/2015","22,519.0","22,494.0","22,542.0","22,450.0","","0.13%"
"24/09/2015","22,490.0","22,450.0","22,494.0","22,450.0","","-0.15%"
"23/09/2015","22,524.5","22,473.0","22,526.5","22,450.0","","0.02%"
"22/09/2015","22,520.0","22,470.0","22,522.0","22,440.0","","0.04%"
"21/09/2015","22,510.5","22,473.0","22,542.5","22,440.0","","0.00%"
"18/09/2015","22,509.5","22,470.0","22,531.5","22,419.0","","0.00%"
"17/09/2015","22,508.5","22,505.0","22,530.5","22,470.0","","-0.04%"
"16/09/2015","22,518.5","22,497.0","22,537.5","22,419.0","","-0.06%"
"15/09/2015","22,531.0","22,419.0","22,535.0","22,419.0","","0.20%"
"14/09/2015","22,487.0","22,476.0","22,600.0","22,419.0","","-0.26%"
"11/09/2015","22,544.5","22,528.0","22,546.5","22,450.0","","0.00%"
"10/09/2015","22,544.5","22,532.0","22,546.5","22,460.0","","0.29%"
"09/09/2015","22,480.0","22,484.0","22,494.0","22,450.0","","-0.29%"
"08/09/2015","22,544.5","22,467.0","22,548.5","22,450.0","","0.34%"
"07/09/2015","22,468.0","22,467.0","22,483.0","22,450.0","","-0.02%"
"04/09/2015","22,472.5","22,478.0","22,490.5","22,460.0","","-0.08%"
"03/09/2015","22,490.0","22,495.0","22,525.0","22,451.0","","0.01%"
"02/09/2015","22,487.5","22,475.0","22,487.5","22,475.0","","0.00%"
"01/09/2015","22,487.5","22,477.0","22,507.5","22,450.0","","0.03%"
"31/08/2015","22,481.5","22,467.0","22,481.5","22,440.0","","0.08%"
"28/08/2015","22,462.5","22,532.0","22,542.5","22,440.0","","-0.36%"
"27/08/2015","22,544.5","22,532.0","22,546.5","22,460.0","","0.00%"
"26/08/2015","22,544.5","22,545.0","22,556.5","22,500.0","","-0.01%"
"25/08/2015","22,546.5","22,545.0","22,555.5","22,475.0","","0.01%"
"24/08/2015","22,544.5","22,470.0","22,553.5","22,450.0","","0.12%"
"21/08/2015","22,518.5","22,370.0","22,520.5","22,350.0","","0.55%"
"20/08/2015","22,396.0","22,395.0","22,428.0","22,350.0","","-0.02%"
"19/08/2015","22,400.0","22,085.0","22,430.0","22,085.0","","1.38%"
"18/08/2015","22,095.0","22,085.0","22,108.0","22,083.0","","0.00%"
"17/08/2015","22,094.0","22,085.0","22,099.0","22,080.0","","-0.04%"
"14/08/2015","22,103.0","22,060.0","22,111.0","22,060.0","","0.05%"
"13/08/2015","22,092.0","22,040.0","22,110.0","22,040.0","","0.28%"
"12/08/2015","22,030.0","21,822.0","22,052.0","21,818.0","","0.93%"
"11/08/2015","21,827.5","21,814.0","21,843.5","21,801.0","","0.02%"
"10/08/2015","21,822.5","21,814.0","21,826.5","21,801.0","","0.03%"
"07/08/2015","21,815.0","21,816.0","21,825.0","21,806.0","","0.00%"
"06/08/2015","21,815.0","21,817.0","21,830.0","21,780.0","","-0.05%"
"05/08/2015","21,826.5","21,814.0","21,834.5","21,809.0","","0.02%"
"04/08/2015","21,823.0","21,815.0","21,829.0","21,770.0","","0.02%"
"03/08/2015","21,818.0","21,815.0","21,828.0","21,807.0","","0.00%"
"31/07/2015","21,818.0","21,818.0","21,825.0","21,809.0","","0.00%"
"30/07/2015","21,818.0","21,818.0","21,827.0","21,785.0","","-0.01%"
"29/07/2015","21,819.5","21,818.0","21,824.5","21,815.0","","0.00%"
"28/07/2015","21,820.5","21,819.0","21,826.5","21,812.0","","-0.05%"
"27/07/2015","21,831.0","21,814.0","21,837.0","21,808.0","","0.03%"
"24/07/2015","21,825.0","21,816.0","21,833.0","21,806.0","","0.01%"
"23/07/2015","21,822.0","21,812.0","21,834.0","21,808.0","","0.00%"
"22/07/2015","21,822.0","21,819.0","21,828.0","21,810.0","","0.02%"
"21/07/2015","21,818.5","21,820.0","21,828.5","21,810.0","","-0.02%"
"20/07/2015","21,823.5","21,815.0","21,828.5","21,808.0","","0.03%"
"17/07/2015","21,818.0","21,808.0","21,822.0","21,805.0","","0.02%"
"16/07/2015","21,814.0","21,785.0","21,818.0","21,785.0","","0.00%"
"15/07/2015","21,814.0","21,810.0","21,818.0","21,785.0","","0.00%"
"14/07/2015","21,814.0","21,807.0","21,824.0","21,785.0","","0.00%"
"13/07/2015","21,814.0","21,810.0","21,822.0","21,785.0","","0.02%"
"10/07/2015","21,810.0","21,813.0","21,842.0","21,783.0","","-0.02%"
"09/07/2015","21,814.0","21,813.0","21,822.0","21,785.0","","0.00%"
"08/07/2015","21,814.0","21,815.0","21,816.0","21,785.0","","-0.11%"
"07/07/2015","21,838.5","21,813.0","21,864.5","21,785.0","","0.00%"
"06/07/2015","21,838.5","21,810.0","21,855.5","21,710.0","","0.15%"
"03/07/2015","21,805.0","21,806.0","21,836.0","21,780.0","","0.00%"
"02/07/2015","21,805.0","21,778.0","21,842.0","21,770.0","","0.00%"
"01/07/2015","21,805.0","21,810.0","21,843.0","21,780.0","","-0.16%"
"30/06/2015","21,839.5","21,816.0","21,855.5","21,750.0","","-0.01%"
"29/06/2015","21,842.0","21,815.0","21,848.0","21,750.0","","0.02%"
"26/06/2015","21,838.5","21,818.0","21,849.5","21,740.0","","0.00%"
"25/06/2015","21,837.5","21,815.0","21,839.5","21,740.0","","0.11%"
"24/06/2015","21,812.5","21,813.0","21,856.5","21,735.0","","0.03%"
"23/06/2015","21,807.0","21,775.0","21,842.0","21,730.0","","0.01%"
"22/06/2015","21,805.0","21,775.0","21,827.0","21,750.0","","0.00%"
"19/06/2015","21,805.0","21,770.0","21,825.0","21,750.0","","-0.02%"
"18/06/2015","21,810.0","21,775.0","21,825.0","21,740.0","","0.03%"
"17/06/2015","21,802.5","21,775.0","21,842.5","21,740.0","","0.00%"
"16/06/2015","21,802.5","21,770.0","21,830.5","21,750.0","","0.00%"
"15/06/2015","21,802.5","21,740.0","21,807.5","21,730.0","","0.01%"
"12/06/2015","21,800.0","21,770.0","21,835.0","21,720.0","","0.05%"
"11/06/2015","21,790.0","21,740.0","21,857.0","21,730.0","","-0.06%"
"10/06/2015","21,802.5","21,770.0","21,817.5","21,730.0","","-0.01%"
"09/06/2015","21,805.0","21,780.0","21,835.0","21,710.0","","-0.05%"
"08/06/2015","21,815.0","21,780.0","21,835.0","21,710.0","","0.01%"
"05/06/2015","21,812.5","21,780.0","21,837.5","21,710.0","","-0.02%"
"04/06/2015","21,817.5","21,780.0","21,837.5","21,720.0","","0.00%"
"03/06/2015","21,817.5","21,785.0","21,844.5","21,710.0","","0.00%"
"02/06/2015","21,817.5","21,720.0","21,844.5","21,710.0","","0.00%"
"01/06/2015","21,817.5","21,780.0","21,844.5","21,700.0","","0.01%"
"29/05/2015","21,815.0","21,770.0","21,830.0","21,700.0","","0.02%"
"28/05/2015","21,810.0","21,780.0","21,825.0","21,720.0","","0.00%"
"27/05/2015","21,810.0","21,805.0","21,837.0","21,720.0","","-0.07%"
"26/05/2015","21,825.0","21,780.0","21,850.0","21,720.0","","-0.05%"
"25/05/2015","21,835.0","21,780.0","21,835.0","21,700.0","","0.14%"
"22/05/2015","21,805.0","21,780.0","21,845.0","21,740.0","","-0.03%"
"21/05/2015","21,812.5","21,785.0","21,832.5","21,765.0","","0.01%"
"20/05/2015","21,810.0","21,780.0","21,835.0","21,740.0","","0.03%"
"19/05/2015","21,802.5","21,770.0","21,827.5","21,730.0","","0.05%"
"18/05/2015","21,792.5","21,640.0","21,822.5","21,640.0","","0.13%"
"15/05/2015","21,765.0","21,770.0","21,810.0","21,720.0","","-0.14%"
"14/05/2015","21,795.0","21,710.0","21,795.0","21,620.0","","0.25%"
"13/05/2015","21,740.0","21,680.0","21,750.0","21,600.0","","0.14%"
"12/05/2015","21,710.0","21,670.0","21,740.0","21,600.0","","0.00%"
"11/05/2015","21,710.0","21,600.0","21,720.0","21,600.0","","0.14%"
"08/05/2015","21,680.0","21,655.0","21,700.0","21,600.0","","0.00%"
"07/05/2015","21,680.0","21,620.0","21,730.0","21,600.0","","0.16%"
"06/05/2015","21,645.0","21,640.0","21,695.0","21,560.0","","0.00%"
"05/05/2015","21,645.0","21,580.0","21,692.0","21,540.0","","0.07%"
"04/05/2015","21,630.0","21,550.0","21,660.0","21,520.0","","0.19%"
"01/05/2015","21,590.0","21,550.0","21,590.0","21,550.0","","0.00%"
"30/04/2015","21,590.0","21,550.0","21,590.0","21,550.0","","0.00%"
"29/04/2015","21,590.0","21,550.0","21,590.0","21,550.0","","0.00%"
"28/04/2015","21,590.0","21,550.0","21,590.0","21,550.0","","0.00%"
"27/04/2015","21,590.0","21,595.0","21,635.0","21,550.0","","-0.02%"
"24/04/2015","21,595.0","21,550.0","21,630.0","21,500.0","","0.02%"
"23/04/2015","21,590.0","21,555.0","21,620.0","21,550.0","","0.02%"
"22/04/2015","21,586.0","21,550.0","21,587.0","21,530.0","","0.00%"
"21/04/2015","21,585.0","21,560.0","21,612.0","21,530.0","","0.01%"
"20/04/2015","21,582.5","21,560.0","21,619.5","21,500.0","","-0.03%"
"17/04/2015","21,590.0","21,575.0","21,633.0","21,500.0","","-0.06%"
"16/04/2015","21,603.5","21,580.0","21,611.5","21,500.0","","-0.03%"
"15/04/2015","21,610.0","21,570.0","21,640.0","21,500.0","","0.05%"
"14/04/2015","21,600.0","21,580.0","21,635.0","21,500.0","","-0.02%"
"13/04/2015","21,605.0","21,570.0","21,625.0","21,500.0","","0.00%"
"10/04/2015","21,605.0","21,570.0","21,635.0","21,500.0","","0.00%"
"09/04/2015","21,605.0","21,580.0","21,645.0","21,500.0","","0.00%"
"08/04/2015","21,605.0","21,570.0","21,645.0","21,500.0","","0.00%"
"07/04/2015","21,605.0","21,560.0","21,620.0","21,470.0","","0.05%"
"06/04/2015","21,595.0","21,560.0","21,628.0","21,470.0","","0.00%"
"03/04/2015","21,595.0","21,560.0","21,625.0","21,470.0","","0.02%"
"02/04/2015","21,590.0","21,530.0","21,620.0","21,470.0","","0.12%"
"01/04/2015","21,565.0","21,520.0","21,595.0","21,490.0","","0.05%"
"31/03/2015","21,555.0","21,510.0","21,575.0","21,490.0","","0.05%"
